timestamp,open,high,low,close,volume
2025-01-02T12:45:00.000Z,2644.31,2646.34,2642.83,2643.37,3683
2025-01-02T13:00:00.000Z,2643.25,2643.31,2638.29,2638.53,6073
2025-01-02T13:15:00.000Z,2638.69,2641.05,2636.05,2641.02,5697
2025-01-02T13:30:00.000Z,2640.86,2640.86,2636.91,2639.13,6310
2025-01-02T13:45:00.000Z,2639.11,2647.15,2638.14,2642.82,5791
2025-01-02T14:00:00.000Z,2642.81,2646.86,2640.32,2646.86,5414
2025-01-02T14:15:00.000Z,2646.85,2648.99,2646.14,2646.33,5438
2025-01-02T14:30:00.000Z,2646.32,2650.05,2646.26,2649.03,7188
2025-01-02T14:45:00.000Z,2649.12,2650.95,2646.81,2647.51,6195
2025-01-02T15:00:00.000Z,2647.57,2649.53,2645.14,2648.55,7120
2025-01-02T15:15:00.000Z,2648.57,2649.6,2647.48,2648.74,5516
2025-01-02T15:30:00.000Z,2648.62,2653.62,2648.33,2651.9,6837
2025-01-02T15:45:00.000Z,2651.91,2655.77,2651.36,2654.01,6597
2025-01-02T16:00:00.000Z,2653.84,2654.31,2649.9,2653.57,7310
2025-01-02T16:15:00.000Z,2653.56,2657.89,2653.34,2656.68,6531
2025-01-02T16:30:00.000Z,2656.67,2658.35,2654.7,2657.37,4811
2025-01-02T16:45:00.000Z,2657.31,2660.3,2657.31,2659.2,4138
2025-01-02T17:00:00.000Z,2659.18,2660.34,2657.86,2658.98,3307
2025-01-02T17:15:00.000Z,2658.89,2659.81,2655.88,2656.19,3936
2025-01-02T17:30:00.000Z,2656.21,2656.37,2653.03,2653.55,4002
2025-01-02T17:45:00.000Z,2653.56,2656.63,2652.44,2656.5,3257
2025-01-02T18:00:00.000Z,2656.57,2658.71,2655.85,2656.67,4759
2025-01-02T18:15:00.000Z,2656.68,2658.09,2654.83,2654.85,4124
2025-01-02T18:30:00.000Z,2654.71,2656.08,2653.67,2655.8,3057
2025-01-02T18:45:00.000Z,2655.85,2656.08,2654.72,2655.39,3076
2025-01-02T19:00:00.000Z,2655.47,2655.87,2654.26,2654.44,3261
2025-01-02T19:15:00.000Z,2654.48,2655.97,2653.71,2655.49,3675
2025-01-02T19:30:00.000Z,2655.5,2657.08,2654.37,2654.86,3574
2025-01-02T19:45:00.000Z,2654.89,2655.55,2654.29,2654.61,3328
2025-01-02T20:00:00.000Z,2654.62,2657.17,2654.01,2656.95,3068
2025-01-02T20:15:00.000Z,2656.94,2660.31,2656.32,2659.8,2749
2025-01-02T20:30:00.000Z,2659.78,2660.31,2658.61,2658.98,3525
2025-01-02T20:45:00.000Z,2659.03,2659.94,2659.02,2659.58,3006
2025-01-02T21:00:00.000Z,2659.61,2660.09,2658.92,2658.92,867
2025-01-02T21:15:00.000Z,2658.93,2659.24,2657.76,2658.04,1198
2025-01-02T21:30:00.000Z,2658.03,2658.21,2656.48,2657.75,894
2025-01-02T21:45:00.000Z,2657.72,2658.24,2656.83,2657.52,861
2025-01-02T23:00:00.000Z,2657.6,2658.51,2656.96,2658.01,665
2025-01-02T23:15:00.000Z,2657.96,2658.89,2657.94,2658.72,599
2025-01-02T23:30:00.000Z,2658.7,2659.49,2658.37,2659.12,695
2025-01-02T23:45:00.000Z,2659.13,2659.34,2657.7,2658.31,1478
2025-01-03T00:00:00.000Z,2658.34,2660.99,2658.28,2660.55,1187
2025-01-03T00:15:00.000Z,2660.52,2660.99,2659.14,2659.55,1278
2025-01-03T00:30:00.000Z,2659.63,2660.16,2658.5,2658.95,1988
2025-01-03T00:45:00.000Z,2658.94,2660.98,2658.72,2660.7,1893
2025-01-03T01:00:00.000Z,2660.72,2662.34,2659.18,2660.85,3853
2025-01-03T01:15:00.000Z,2660.82,2661.31,2657.89,2658.66,2699
2025-01-03T01:30:00.000Z,2658.66,2659.09,2656.58,2656.87,2437
2025-01-03T01:45:00.000Z,2656.86,2660.07,2656.85,2659.42,2366
2025-01-03T02:00:00.000Z,2659.36,2660.14,2656.12,2659.27,3439
2025-01-03T02:15:00.000Z,2659.26,2663.99,2658.6,2659.26,2789
2025-01-03T02:30:00.000Z,2659.25,2662.01,2658.92,2661.31,3181
2025-01-03T02:45:00.000Z,2661.29,2663.01,2659.4,2662.42,4304
2025-01-03T03:00:00.000Z,2662.38,2664.42,2661.16,2663,3145
2025-01-03T03:15:00.000Z,2663.02,2665.25,2662.93,2663.56,3167
2025-01-03T03:30:00.000Z,2663.51,2663.64,2662.02,2662.46,2220
2025-01-03T03:45:00.000Z,2662.45,2663.49,2662.14,2662.29,2350
2025-01-03T04:00:00.000Z,2662.26,2662.88,2661.74,2662.8,1781
2025-01-03T04:15:00.000Z,2662.79,2664.23,2662.53,2663.91,1028
2025-01-03T04:30:00.000Z,2663.88,2664.03,2661.87,2662.18,1020
2025-01-03T04:45:00.000Z,2662.17,2663.05,2661.65,2662.8,1015
2025-01-03T05:00:00.000Z,2662.79,2662.88,2660.98,2661.34,1593
2025-01-03T05:15:00.000Z,2661.32,2661.33,2659.84,2660.36,1666
2025-01-03T05:30:00.000Z,2660.35,2660.35,2658.49,2658.83,2496
2025-01-03T05:45:00.000Z,2658.82,2658.94,2655.79,2658.51,3057
2025-01-03T06:00:00.000Z,2658.52,2659.99,2657.67,2658.41,1929
2025-01-03T06:15:00.000Z,2658.48,2659.61,2657.09,2657.17,2173
2025-01-03T06:30:00.000Z,2657.16,2659.27,2656.58,2659.13,2170
2025-01-03T06:45:00.000Z,2659.15,2660.22,2658.77,2659.51,2692
2025-01-03T07:00:00.000Z,2659.45,2659.46,2655.59,2656.03,2331
2025-01-03T07:15:00.000Z,2656,2656.31,2651.77,2652.72,3813
2025-01-03T07:30:00.000Z,2652.74,2654.93,2652.5,2654.74,2751
2025-01-03T07:45:00.000Z,2654.73,2656.06,2652.83,2654.16,3116
2025-01-03T08:00:00.000Z,2654.12,2655.72,2652.04,2653.93,4338
2025-01-03T08:15:00.000Z,2653.94,2654.77,2652.01,2652.44,3038
2025-01-03T08:30:00.000Z,2652.41,2653.55,2651.23,2652.89,3337
2025-01-03T08:45:00.000Z,2652.91,2653.52,2649.84,2652.96,3648
2025-01-03T09:00:00.000Z,2652.95,2655.48,2652.83,2654.41,3668
2025-01-03T09:15:00.000Z,2654.31,2655.78,2653.04,2653.93,2450
2025-01-03T09:30:00.000Z,2654.05,2655.8,2653.92,2654.03,2406
2025-01-03T09:45:00.000Z,2654.04,2654.66,2652.97,2653.69,2128
2025-01-03T10:00:00.000Z,2653.68,2656.82,2653.51,2656.71,2458
2025-01-03T10:15:00.000Z,2656.7,2657.32,2655.48,2656.07,2166
2025-01-03T10:30:00.000Z,2656.04,2656.26,2653.1,2655.29,2646
2025-01-03T10:45:00.000Z,2655.3,2658.01,2654.76,2657.77,2061
2025-01-03T11:00:00.000Z,2657.68,2658.86,2657.38,2657.94,2097
2025-01-03T11:15:00.000Z,2657.93,2659.29,2656.13,2656.95,2227
2025-01-03T11:30:00.000Z,2656.97,2658.38,2656.44,2658.25,1800
2025-01-03T11:45:00.000Z,2658.26,2658.68,2656.61,2657.58,2598
2025-01-03T12:00:00.000Z,2657.57,2658.25,2656.98,2657.79,2269
2025-01-03T12:15:00.000Z,2657.77,2657.82,2655.28,2655.64,2554
2025-01-03T12:30:00.000Z,2655.47,2657.16,2654.7,2656.66,2052
2025-01-03T12:45:00.000Z,2656.65,2657.51,2655.16,2655.2,2332
2025-01-03T13:00:00.000Z,2655.15,2656.31,2653.47,2655.43,4816
2025-01-03T13:15:00.000Z,2655.42,2656.31,2647.82,2649.41,5292
2025-01-03T13:30:00.000Z,2649.46,2651.11,2643.35,2645.62,5221
2025-01-03T13:45:00.000Z,2645.61,2651.41,2645.61,2649.87,4945
2025-01-03T14:00:00.000Z,2649.84,2650.22,2646.9,2647.25,5526
2025-01-03T14:15:00.000Z,2647.23,2649.28,2645.05,2649.04,5061
2025-01-03T14:30:00.000Z,2649.08,2652.58,2648.26,2650.72,5817
2025-01-03T14:45:00.000Z,2650.68,2650.7,2646.11,2647.81,5542
2025-01-03T15:00:00.000Z,2645.07,2648.19,2643.32,2645.82,8607
2025-01-03T15:15:00.000Z,2645.79,2646.12,2640.85,2642.38,7077
2025-01-03T15:30:00.000Z,2642.68,2646.12,2641.97,2645.03,5393
2025-01-03T15:45:00.000Z,2645.02,2645.81,2643.37,2643.95,4697
2025-01-03T16:00:00.000Z,2643.89,2647.14,2643.39,2643.56,5085
2025-01-03T16:15:00.000Z,2643.55,2643.56,2640.61,2641.22,5510
2025-01-03T16:30:00.000Z,2641.23,2643.42,2640.95,2642.17,4048
2025-01-03T16:45:00.000Z,2642.16,2642.16,2639.06,2639.94,3079
2025-01-03T17:00:00.000Z,2639.93,2642.63,2639.39,2641.4,2928
2025-01-03T17:15:00.000Z,2641.4,2642.24,2640.45,2641.64,2390
2025-01-03T17:30:00.000Z,2641.82,2642.04,2639.09,2640.92,2916
2025-01-03T17:45:00.000Z,2640.92,2642.18,2640.87,2641.76,2948
2025-01-03T18:00:00.000Z,2641.73,2642.13,2640.02,2640.29,3219
2025-01-03T18:15:00.000Z,2640.28,2641.21,2639.67,2641.21,3754
2025-01-03T18:30:00.000Z,2641.2,2642.29,2640.97,2641.42,3081
2025-01-03T18:45:00.000Z,2641.43,2642.03,2640.79,2641.82,2820
2025-01-03T19:00:00.000Z,2641.83,2642.86,2641.06,2641.9,2156
2025-01-03T19:15:00.000Z,2641.89,2642.05,2640.46,2641.2,2067
2025-01-03T19:30:00.000Z,2641.26,2642.08,2640.83,2640.93,2040
2025-01-03T19:45:00.000Z,2640.94,2641.23,2639.11,2639.42,2334
2025-01-03T20:00:00.000Z,2639.35,2640.06,2638.46,2639.2,2464
2025-01-03T20:15:00.000Z,2639.23,2639.61,2638.53,2639.24,1493
2025-01-03T20:30:00.000Z,2639.23,2639.63,2637.19,2638.12,1602
2025-01-03T20:45:00.000Z,2638.3,2638.46,2636.93,2638.22,2152
2025-01-03T21:00:00.000Z,2638.24,2638.58,2637.25,2637.45,863
2025-01-03T21:15:00.000Z,2637.43,2637.71,2637.05,2637.66,797
2025-01-03T21:30:00.000Z,2637.67,2639.75,2636.68,2639.68,1042
2025-01-03T21:45:00.000Z,2639.68,2640.66,2638.92,2639.36,793
2025-01-05T23:00:00.000Z,2640.48,2641.41,2638.95,2641.03,1306
2025-01-05T23:15:00.000Z,2641.02,2642.34,2640.78,2641.67,942
2025-01-05T23:30:00.000Z,2641.64,2642.15,2640.35,2641.94,1033
2025-01-05T23:45:00.000Z,2641.96,2642.08,2640.53,2640.95,1541
2025-01-06T00:00:00.000Z,2640.92,2641.6,2638.87,2639.09,1632
2025-01-06T00:15:00.000Z,2639.05,2640.04,2638.54,2639.3,1532
2025-01-06T00:30:00.000Z,2639.28,2639.91,2638.85,2639.07,1281
2025-01-06T00:45:00.000Z,2639.06,2643.19,2638.86,2643.08,2202
2025-01-06T01:00:00.000Z,2643.14,2644.66,2640.65,2644.43,5461
2025-01-06T01:15:00.000Z,2644.47,2647.29,2644.42,2645.53,4605
2025-01-06T01:30:00.000Z,2645.43,2645.6,2642.72,2643.37,3571
2025-01-06T01:45:00.000Z,2643.54,2644.04,2641.22,2641.3,3774
2025-01-06T02:00:00.000Z,2641.22,2644.13,2639.68,2643.64,4054
2025-01-06T02:15:00.000Z,2643.64,2644.29,2641.96,2643.31,1968
2025-01-06T02:30:00.000Z,2643.3,2645.17,2642.79,2644.01,2833
2025-01-06T02:45:00.000Z,2644.04,2644.9,2643.35,2644.45,2511
2025-01-06T03:00:00.000Z,2644.44,2645.18,2643.24,2643.71,2768
2025-01-06T03:15:00.000Z,2643.61,2643.72,2640.76,2642.09,2834
2025-01-06T03:30:00.000Z,2642.1,2642.14,2639.89,2640.62,2143
2025-01-06T03:45:00.000Z,2640.61,2641.11,2639.14,2640.14,1715
2025-01-06T04:00:00.000Z,2640.12,2640.71,2636.99,2638.16,1586
2025-01-06T04:15:00.000Z,2638.15,2638.79,2634.95,2637.77,3239
2025-01-06T04:30:00.000Z,2637.85,2638.38,2635.95,2636.75,1259
2025-01-06T04:45:00.000Z,2636.81,2637.22,2634.48,2635.36,2147
2025-01-06T05:00:00.000Z,2635.37,2636.14,2634.39,2634.75,1789
2025-01-06T05:15:00.000Z,2634.74,2635.7,2634.17,2634.2,2099
2025-01-06T05:30:00.000Z,2634.25,2634.89,2632.2,2632.89,5064
2025-01-06T05:45:00.000Z,2632.9,2634.13,2631.46,2633.84,2830
2025-01-06T06:00:00.000Z,2633.89,2635.25,2633.22,2634.36,2764
2025-01-06T06:15:00.000Z,2634.35,2635.06,2630.67,2631.35,3525
2025-01-06T06:30:00.000Z,2631.33,2632.03,2630.15,2631.75,3356
2025-01-06T06:45:00.000Z,2631.74,2632.44,2631.1,2631.44,3310
2025-01-06T07:00:00.000Z,2631.45,2633.59,2631.21,2632.08,4101
2025-01-06T07:15:00.000Z,2632.09,2632.17,2630.15,2631.05,3064
2025-01-06T07:30:00.000Z,2631.11,2631.23,2625.18,2625.75,3543
2025-01-06T07:45:00.000Z,2625.8,2627.69,2625.47,2626.82,2463
2025-01-06T08:00:00.000Z,2626.74,2628.21,2625.72,2628.05,3235
2025-01-06T08:15:00.000Z,2628.09,2629.93,2627.26,2629.77,3166
2025-01-06T08:30:00.000Z,2629.85,2630.73,2627.33,2627.98,3053
2025-01-06T08:45:00.000Z,2627.97,2632.51,2627.43,2631.42,3353
2025-01-06T09:00:00.000Z,2631.3,2635.01,2631.08,2634.83,4257
2025-01-06T09:15:00.000Z,2634.87,2635.73,2633.12,2633.23,3170
2025-01-06T09:30:00.000Z,2633.13,2634.53,2632.64,2633.8,2100
2025-01-06T09:45:00.000Z,2633.65,2633.65,2631.64,2632.76,2354
2025-01-06T10:00:00.000Z,2632.73,2633.35,2631.22,2631.4,2352
2025-01-06T10:15:00.000Z,2631.36,2633.43,2631.21,2632.69,2081
2025-01-06T10:30:00.000Z,2632.66,2633.08,2630.94,2632.92,2200
2025-01-06T10:45:00.000Z,2633.16,2634.95,2632.24,2633.55,2485
2025-01-06T11:00:00.000Z,2633.54,2637.04,2632.51,2636.23,4837
2025-01-06T11:15:00.000Z,2636.21,2645.13,2636.14,2644.71,8459
2025-01-06T11:30:00.000Z,2644.72,2649.4,2643.4,2648.71,8110
2025-01-06T11:45:00.000Z,2648.72,2649.34,2644.86,2645.56,5567
2025-01-06T12:00:00.000Z,2645.56,2647.06,2642.57,2643.91,5083
2025-01-06T12:15:00.000Z,2643.84,2645.39,2642.22,2642.32,4981
2025-01-06T12:30:00.000Z,2642.31,2646.63,2641.91,2644.61,3984
2025-01-06T12:45:00.000Z,2644.68,2647.87,2642.56,2645.27,4315
2025-01-06T13:00:00.000Z,2645.2,2648.78,2643.31,2646.02,6901
2025-01-06T13:15:00.000Z,2646.02,2646.39,2641.84,2642.24,7617
2025-01-06T13:30:00.000Z,2642.27,2642.47,2624.18,2624.68,9608
2025-01-06T13:45:00.000Z,2624.59,2627.34,2621.83,2624.15,8602
2025-01-06T14:00:00.000Z,2623.93,2629.93,2622.53,2626.93,8471
2025-01-06T14:15:00.000Z,2626.97,2628.63,2614.66,2625.72,10703
2025-01-06T14:30:00.000Z,2625.71,2628.6,2622.59,2624.13,9455
2025-01-06T14:45:00.000Z,2624.49,2634.74,2624.49,2631.58,9342
2025-01-06T15:00:00.000Z,2631.43,2635.45,2630.19,2631.56,8116
2025-01-06T15:15:00.000Z,2631.57,2639.53,2629.28,2638.99,7420
2025-01-06T15:30:00.000Z,2639.01,2639.56,2633.17,2635.15,7993
2025-01-06T15:45:00.000Z,2635.14,2636.69,2632.19,2634.3,6803
2025-01-06T16:00:00.000Z,2634.32,2637.32,2632.51,2636.8,5921
2025-01-06T16:15:00.000Z,2636.81,2638.77,2635.31,2638.4,6141
2025-01-06T16:30:00.000Z,2638.41,2640.8,2638.08,2640.22,4827
2025-01-06T16:45:00.000Z,2640.21,2641.19,2638.55,2640.67,4188
2025-01-06T17:00:00.000Z,2640.74,2640.95,2638.85,2639.46,3127
2025-01-06T17:15:00.000Z,2639.45,2640.03,2636.7,2637.31,4149
2025-01-06T17:30:00.000Z,2637.3,2637.37,2635.71,2635.94,3169
2025-01-06T17:45:00.000Z,2635.9,2636.91,2634.21,2636.68,2871
2025-01-06T18:00:00.000Z,2636.69,2637.47,2633.73,2635.25,4349
2025-01-06T18:15:00.000Z,2635.33,2638.52,2634.96,2636.2,4248
2025-01-06T18:30:00.000Z,2636.17,2636.95,2634.74,2636.14,3061
2025-01-06T18:45:00.000Z,2636.13,2636.56,2634.52,2634.56,2778
2025-01-06T19:00:00.000Z,2634.5,2634.76,2632.89,2633.97,3694
2025-01-06T19:15:00.000Z,2633.92,2634.97,2633.48,2634.44,3098
2025-01-06T19:30:00.000Z,2634.38,2635.17,2633.6,2635.08,2738
2025-01-06T19:45:00.000Z,2635.09,2635.45,2633.79,2634.27,2457
2025-01-06T20:00:00.000Z,2634.26,2634.86,2633.15,2634.09,2777
2025-01-06T20:15:00.000Z,2634.04,2635.4,2633.55,2634.06,2254
2025-01-06T20:30:00.000Z,2634.04,2634.43,2633.2,2634.43,1849
2025-01-06T20:45:00.000Z,2634.44,2634.76,2633.68,2634.48,2529
2025-01-06T21:00:00.000Z,2634.56,2636.37,2634.52,2636.17,1204
2025-01-06T21:15:00.000Z,2636.12,2636.98,2636,2636.7,971
2025-01-06T21:30:00.000Z,2636.68,2636.86,2635.69,2635.83,813
2025-01-06T21:45:00.000Z,2635.84,2636.09,2635.42,2635.76,749
2025-01-06T23:00:00.000Z,2636.06,2636.12,2634.95,2635.47,479
2025-01-06T23:15:00.000Z,2635.4,2635.43,2634.76,2634.83,672
2025-01-06T23:30:00.000Z,2634.81,2634.87,2633.97,2634.1,771
2025-01-06T23:45:00.000Z,2634.17,2635.07,2633.48,2634.52,1061
2025-01-07T00:00:00.000Z,2634.6,2635.09,2633.98,2634.35,763
2025-01-07T00:15:00.000Z,2634.36,2634.51,2632.8,2632.92,1147
2025-01-07T00:30:00.000Z,2632.93,2633.92,2632.87,2633.21,1334
2025-01-07T00:45:00.000Z,2633.21,2635,2633,2634.9,1917
2025-01-07T01:00:00.000Z,2634.81,2637.89,2634.76,2637.19,5280
2025-01-07T01:15:00.000Z,2637.22,2639.02,2635.66,2637.43,4089
2025-01-07T01:30:00.000Z,2637.39,2639.28,2636.28,2638.63,4127
2025-01-07T01:45:00.000Z,2638.6,2641.04,2638.16,2638.9,3294
2025-01-07T02:00:00.000Z,2638.89,2640.02,2637.76,2638,2696
2025-01-07T02:15:00.000Z,2637.99,2638.75,2636.91,2638.1,1489
2025-01-07T02:30:00.000Z,2638.09,2638.33,2636.87,2637.75,2593
2025-01-07T02:45:00.000Z,2637.72,2639.65,2637.2,2638.45,2952
2025-01-07T03:00:00.000Z,2638.48,2638.79,2637.47,2638.66,1704
2025-01-07T03:15:00.000Z,2638.65,2639.34,2638.37,2638.72,1141
2025-01-07T03:30:00.000Z,2638.73,2640.14,2638.69,2639.07,1619
2025-01-07T03:45:00.000Z,2639.12,2639.52,2638.25,2639.5,952
2025-01-07T04:00:00.000Z,2639.49,2639.67,2638.31,2638.76,1434
2025-01-07T04:15:00.000Z,2638.77,2639.39,2637.26,2637.84,1930
2025-01-07T04:30:00.000Z,2637.9,2638.64,2637.78,2637.96,1027
2025-01-07T04:45:00.000Z,2638.02,2639.62,2637.81,2638.16,1443
2025-01-07T05:00:00.000Z,2638.13,2639.44,2636.98,2639.29,1380
2025-01-07T05:15:00.000Z,2639.27,2644.21,2639.19,2643.09,2822
2025-01-07T05:30:00.000Z,2643.2,2645.6,2642.59,2644.2,4561
2025-01-07T05:45:00.000Z,2644.21,2645.14,2643.82,2644.35,3080
2025-01-07T06:00:00.000Z,2644.23,2646.59,2644,2645.28,3755
2025-01-07T06:15:00.000Z,2645.27,2645.75,2643.1,2645.28,3218
2025-01-07T06:30:00.000Z,2645.29,2645.86,2642.6,2643.48,3057
2025-01-07T06:45:00.000Z,2643.45,2643.66,2639.71,2640.13,3331
2025-01-07T07:00:00.000Z,2640.18,2642.13,2639.89,2639.99,2773
2025-01-07T07:15:00.000Z,2639.97,2641.18,2639.5,2640.66,2350
2025-01-07T07:30:00.000Z,2640.7,2641.32,2638.75,2639.14,4055
2025-01-07T07:45:00.000Z,2639.11,2640.73,2638.02,2640.51,3705
2025-01-07T08:00:00.000Z,2640.49,2643.78,2640.12,2642.78,4743
2025-01-07T08:15:00.000Z,2642.77,2644.76,2642.6,2644.12,3179
2025-01-07T08:30:00.000Z,2644.14,2644.81,2643.17,2643.21,2568
2025-01-07T08:45:00.000Z,2643.22,2643.77,2640.59,2642.65,2913
2025-01-07T09:00:00.000Z,2642.49,2643.01,2639.97,2640.32,3771
2025-01-07T09:15:00.000Z,2640.27,2644.07,2640.2,2643.99,2572
2025-01-07T09:30:00.000Z,2643.45,2643.82,2641.07,2641.37,2655
2025-01-07T09:45:00.000Z,2641.35,2642.48,2640.56,2641.34,2102
2025-01-07T10:00:00.000Z,2641.33,2643.86,2641.29,2642.98,3140
2025-01-07T10:15:00.000Z,2642.99,2643.61,2642.31,2642.65,2204
2025-01-07T10:30:00.000Z,2642.66,2644.74,2642.62,2643.84,2947
2025-01-07T10:45:00.000Z,2643.8,2644.11,2642.82,2643.9,1665
2025-01-07T11:00:00.000Z,2644,2646.91,2643.78,2644.78,2287
2025-01-07T11:15:00.000Z,2644.78,2645.48,2641.99,2645.48,2519
2025-01-07T11:30:00.000Z,2645.47,2646.7,2644.62,2646.61,2175
2025-01-07T11:45:00.000Z,2646.71,2648.6,2646.34,2648.35,3125
2025-01-07T12:00:00.000Z,2648.44,2651.28,2647.42,2648.27,4384
2025-01-07T12:15:00.000Z,2648.26,2649.29,2647.36,2648.09,2477
2025-01-07T12:30:00.000Z,2648.11,2651.73,2647.64,2649.6,3083
2025-01-07T12:45:00.000Z,2649.56,2652.68,2648.99,2651.59,3817
2025-01-07T13:00:00.000Z,2651.58,2655,2649.92,2654.86,6954
2025-01-07T13:15:00.000Z,2654.92,2660.94,2654.24,2660.53,8334
2025-01-07T13:30:00.000Z,2660.4,2661.95,2657.03,2661.03,7323
2025-01-07T13:45:00.000Z,2661.06,2664.18,2659.78,2662.27,7278
2025-01-07T14:00:00.000Z,2662.29,2662.74,2658.54,2658.54,6444
2025-01-07T14:15:00.000Z,2658.55,2660.62,2655.72,2660.24,5783
2025-01-07T14:30:00.000Z,2660.29,2662.98,2660.06,2661.43,7308
2025-01-07T14:45:00.000Z,2661.36,2661.72,2657.49,2658.6,6431
2025-01-07T15:00:00.000Z,2654.17,2654.93,2642.23,2648.51,10572
2025-01-07T15:15:00.000Z,2647.98,2653.49,2647.9,2651.22,10272
2025-01-07T15:30:00.000Z,2651.23,2651.96,2644.87,2647.39,9074
2025-01-07T15:45:00.000Z,2647.25,2650.9,2645.87,2647.66,8089
2025-01-07T16:00:00.000Z,2647.64,2650.09,2646.43,2648.5,6617
2025-01-07T16:15:00.000Z,2648.53,2653.66,2648.26,2650.53,5913
2025-01-07T16:30:00.000Z,2650.45,2654.83,2648.79,2654.17,7214
2025-01-07T16:45:00.000Z,2654.11,2655.6,2651.19,2651.8,5971
2025-01-07T17:00:00.000Z,2651.86,2653.8,2651.78,2652.73,4685
2025-01-07T17:15:00.000Z,2652.69,2655.42,2651.7,2654.88,4694
